ID,Title,SKU,"Product Type","Parent Product ID",_isbn_text_field,epub_uuid
126523,"Gústi - alþýðuhetjan, fiskimaðurinn og kristniboðinn",490278,variable,126522,9789935490278,
126525,"105 „sannar“ Þingeyskar lygasögur",490346,variable,126524,9789935490346,
126527,"Nornasaga #1 - Hrekkjavakan",499400,variable,126526,9789935499400,
126530,"Sombína - Drepfyndin saga",499455,variable,126529,9789935499455,
126532,"The Adventures of Mundi the Puffin",499486,variable,126531,9789935499486,
126535,"Sipp, Sippsippanipp og Sippsippanippsippsúrumsipp",499493,variable,126534,9789935499493,
126537,"Ævintýri Munda lunda",499639,variable,126536,9789935499639,
126539,"Blíða og Blær: Risalitabók - Glitrandi jól",499721,variable,126538,9789935499721,
126541,Innbrotið,943125,variable,126540,9789935943125,
126542,"Halaveðrið mikla",9789935495884,variable,124301,,4a9a448f-51e3-9ed5-11fb-8004e2ff9656
126543,Hugvillingur,9789935495907,variable,124297,,5c79f6a9-34aa-3d2d-29ea-4b277e63ab52
126544,Hvítidauði,9789935495914,variable,125005,,06518e6d-6361-20a3-0425-3584196cb740
126545,Innflytjandinn,9789935495921,variable,125992,,3005add8-a919-122f-30d8-ef1b2dcb9c70
126546,Skuggasól,9789935495938,variable,124083,,dd6e2807-4594-5585-e9e5-a59e3a2749b5
126547,"Stelpur sem ljúga",9789935495945,variable,124303,,1db1fd4f-6f35-9fa5-a147-006d576a4185
126548,"Tími til að tengja",9789935495952,variable,124081,,8a4286b8-535c-62e7-1021-28c2a383a01c
126562,"Tónfræði 1 - verkefnahefti",312819,variable,126561,9789979312819,
126563,Þrettán,9789935495983,variable,124299,,d3bd1e5d-b6cc-7c3c-6755-a6f7665e3935
126617,Rosalingarnir,119964,variable,125201,,8bd91bbc-6116-21c1-28c0-6c16584df258
126620,Bekkurinn,246103,variable,126619,9789935246103,
126622,"Með sigg á sálinni",340751,variable,126621,9789979340751,
126623,"Maðurinn sem Ísland elskaði",9789979341710,variable,125497,,abcb415a-9a5d-066b-b696-9e81a429822c
126626,"Dagatal Hugleiks 2020",439390,variable,126625,9789935439390,
126629,"Vængjaþytur vonarinnar",495822,variable,126628,9789935495822,
126631,"Leikskólalögin okkar",498182,variable,126630,9789935498182,
126632,"Vængjaþytur vonarinnar",9789935495976,variable,126628,,005bba74-cdc8-4e0a-af40-4afc8c7b8781
126668,"Tregasteinn: Konráð #3",225157,variable,125947,,au8bc0fa-0286-4549-ba5f-e1b6d4991224
126681,"Austur - skáldsaga í 33 köflum",498311,variable,126680,9789935498311,
126684,"Eyðieyjan: urr, öskur, fótur og fit",498328,variable,126683,9789935498328,
126686,"Selta: apókrýfa úr ævi landlæknis",498342,variable,126685,9789935498342,
126688,"Að ná áttum",502049,variable,126687,9789935502049,
126691,"Rasmus Kristian Rask",502056,variable,126690,9789935502056,
126693,"Úti regnið grætur",502063,variable,126692,9789935502063,
126695,"Ísland í Eyjahafinu",502100,variable,126694,9789935502100,
126698,"Þetta er ekki bílastæði",946829,variable,126697,9789935946829,
126716,"Tregasteinn: Konráð #3",9789979225140,variable,125947,,4ad6aec5-78a9-9d2d-d3b9-14c8beefab25
126789,"Apabókin - móðurleg matreiðslubók",246516,variable,126788,9789935246516,
126794,"Bókin um fyrirgefninguna",456489,variable,126793,9789935456489,
126796,"Hymns of the Passion",456496,variable,126795,9789935456496,
126800,"Send í sveit - Þetta var í þjóðarsálinni",502070,variable,126799,9789935502070,
126802,"Til þín sem á um sárt að binda",826354,variable,126801,9789979826354,
126804,Sólarkaffi,949608,variable,126803,9789935949608,
127072,Náðarstund,290144,variable,5040,9789935290144,
127148,"Endurfundir á Brideshead",211859,variable,127147,9789935211859,
127150,"Sæþokan: Hafsfólkið #2",211903,variable,127149,9789935211903,
127153,"Hvísl hrafnanna 3",211941,variable,127152,9789935211941,
127155,"Það er fylgst með þér",211972,variable,127154,9789935211972,
127156,"Halldór Ásgrímsson: ævisaga",341864,variable,125217,,f37452f6-1248-50bb-64fd-00a7a2ae0de2
127160,"Óliver Máni á fleygiferð",489425,variable,127159,9789935489425,
127162,"Óliver Máni í tröllahöndum",489432,variable,127161,9789935489432,
127164,"Heyrðu, Jónsi! - Skemmtilegasta afmælið",489487,variable,127163,9789935489487,
127166,"Heyrðu, Jónsi! - Nýi kennarinn",489494,variable,127165,9789935489494,
127168,"Heyrðu, Jónsi! - Dót til sölu",489500,variable,127167,9789935489500,
127170,"Binna B. Bjarna - Flott klipping",489517,variable,127169,9789935489517,
127172,"Binna B. Bjarna - Glæsilegasta verkefnið",489524,variable,127171,9789935489524,
127174,"Binna B. Bjarna - Fríið með ömmu",489531,variable,127173,9789935489531,
127176,Þögn,495785,variable,127175,9789935495785,
127178,"PAX 3: Útburðurinn",947413,variable,127177,9789935947413,
127238,"Íslenskur aðall",221445,variable,9222,9789935221445,au857246-946f-4ebe-bfab-57349c3a0548
127283,Foreldrahandbókin,134851,variable,127282,9789935134851,
127287,"Í verum, fyrra bindi - hljóðbók",222305,variable,127286,9789935222305,au4e472d-1935-48e6-ab6d-7895350ee9b2
127289,"Guðir og hetjur – þættir úr grískri goðafræði",341116,variable,127288,9789979341116,
127292,Höfuðstafur,493071,variable,127291,9789935493071,
127294,"Björn og Sveinn",493132,variable,127293,9789935493132,
127297,Maríumyndin,493552,variable,127296,9789935493552,
127299,Sólardansinn,493637,variable,127298,9789935493637,
127302,Hlaupabókin,495846,variable,127301,9789935495846,
127304,"Vísur Bakkabræðra",510020,variable,127303,9789935510020,
127309,"Huggun í sorg: hugleiðingar",765550,variable,127308,9789979765550,
127313,"Elli og skilnaðurinn",765882,variable,127312,9789979765882,
127315,"Að kveðja í síðasta sinn",792048,variable,127314,9789979792048,
127317,"Æðruleysi, kjarkur, vit: orð til uppörvunar á erfiðum tímum",792642,variable,127316,9789979792642,
127319,"Hvað í veröldinni gerir maður þegar einhver deyr",792765,variable,127318,9789979792765,
127322,"Sumarlandið - frásaga um von",826347,variable,127321,9789979826347,
127324,"Börn og sorg",826835,variable,127323,9789979826835,
127327,"Að hundelta ópið",942579,variable,127326,9789935942579,
127330,"Fákar og fólk",942593,variable,127329,9789935942593,
127333,"Af flugum, löxum og mönnum",947420,variable,127332,9789935947420,
127557,"Hnífur: Harry Hole #12",9789935119377,variable,104196,,9946bf9d-5f87-7c8b-7b18-d9b9d62ca1fc
127559,"Litla kanínan: bók nr. 1",260802,variable,127558,9789935260802,
127561,"Litla kanínan: bók nr. 2",260819,variable,127560,9789935260819,
127564,"Sagan af því hvers vegna jólasveinarnir hættu að vera vondir",260987,variable,127563,9789935260987,
127567,"Sagan um Ekkert",261052,variable,127566,9789935261052,
127568,"Úr undirdjúpunum til Íslands: Julius Schopka, U-52 og heimsstyrjöldin fyrri",9789935290212,variable,126418,,e44444bb-6eff-d793-94da-d63b70fb063d
127571,"Jöklar á Íslandi",341185,variable,127570,9789979341185,
127572,"Þinn eigin tölvuleikur",9789979341291,variable,126210,,1cabe27f-6e12-30b6-969c-ec4cec4ef641
127575,"Blíðfinnur - stórbók",9789979341727,variable,76038,,213830a3-1602-1c17-02fa-0375afe7ed63
127578,"Stúfur hættir að vera jólasveinn",499448,variable,127577,9789935499448,
127580,"Saga um þakklæti",499509,variable,127579,9789935499509,
127582,"Smásögur heimsins – Afríka",500670,variable,127581,9789935500670,
127584,Hunangsveiði,948618,variable,127583,9789935948618,
127667,"Bréf til mömmu",498380,variable,127666,9789935498380,
127671,"Útkall - Tifandi tímasprengja",914187,variable,127670,9789935914187,
127989,"Paradísarheimt - kilja",215712,variable,127988,9789979215714,
127999,"Heimsljós - skólaútgáfa 1. bindi",5013B,variable,127998,,
128014,"Halldór Laxness - úrvalsbók",9789979220312,variable,33977,9789979220312,
128299,"Múmínsnáðinn úti í roki",211842,variable,128298,9789935211842,
128302,"Skam - 1. þáttaröð: Handrit",211927,variable,128301,9789935211927,
128305,"Þeir vöktu yfir ljósinu: Saga karla í ljósmóðurstörfum",211965,variable,128304,9789935211965,
128314,"Skytturnar I: Skyttulið konungs",238532,variable,128313,,ebd0503c-e795-7c8c-a35f-9c5e92bdd2f5
128316,"Skytturnar III: Leyndarmálið",238549,variable,128315,,9c53d814-f23a-e12a-85a1-97a1a7e79f39
128318,"Skytturnar II: Englandsförin",238556,variable,128317,,4dc7124b-1d08-c9b9-2b53-15ba092b28b2
128320,"Skytturnar IV: Í fangelsi",238563,variable,128319,,7a710bb1-8444-fc1c-f46e-e7cd2839ca75
128340,Kvöldverðarboðið,246059,variable,128339,9789935246059,
128344,"The Settlement of Iceland",340829,variable,128343,9789979340829,
128345,"Jakobína: saga skálds og konu",9789979341871,variable,126208,,3c49423d-6fbb-db1b-0ac2-e438fe4d405f
128360,Svanafólkið,485373,variable,128359,9789935485373,
128380,"Orðasafn Halldórs Laxness",VA1361,variable,128379,,
128438,"Salka Valka - með nútímastafsetningu",9789979225270,variable,119486,,75ca7165-c456-b887-889a-fa7487dcce04
128509,"Listin að vefa",223702,variable,128508,9789979223702,
128511,Silfuröxin,240313,variable,128510,,au72a68b-bb6c-4b3b-baf6-86d7a4b9ec6f
128513,"Ferstrendi kistillinn",240320,variable,128512,,au432ab1-b7dd-4d66-b190-62698dd354bf
128519,"Á valdi herra míns",245011,variable,128518,,au972035-8daf-4553-8028-447b3cb97432
128524,"Hófí er fædd",246219,variable,128523,9789935246219,
128526,"Hófí is born",246226,variable,128525,9789935246226,
128528,"Hófí fer heim",246233,variable,128527,9789935246233,
128530,"Hófí finds home",246240,variable,128529,9789935246240,
128534,Þvottadagur,246363,variable,128532,9789935246363,
128538,Verðandi,483904,variable,128537,9789935483904,
128540,"Gulur, rauður, grænn & salt: Vinsælustu réttirnir frá upphafi",488534,variable,128539,9789935488534,
128543,"Sara Björk: Óstöðvandi",488565,variable,128542,9789935488565,
128546,"Vera í víti",6030709,variable,128545,,aud87437-da1c-46ee-8621-1f9334417293
128554,"Til hinstu stundar",6092769,variable,128553,9788726092769,au3b9f03-0970-4b9c-b7e3-4c94d391ec83
128558,"Salka Valka",900435,variable,44277,5690452900437,
128560,"Fimm vinir í blíðu og stríðu - Hvíta flykkið",916044,variable,128559,9789935916044,
128562,"Fimm vinir í blíðu og stríðu - Fótboltamótið",916051,variable,128561,9789935916051,
128564,"Betra líf fyrir konur á besta aldri",948908,variable,128563,9789935948908,
128598,"Fimm vinir í blíðu og stríðu - 5 daga stríðið",916068,variable,128597,9789935916068,
128657,"Skemmtilegar tölur",134233,variable,128656,9789935134233,
128659,"Jólasyrpa 2019",134691,variable,128658,9789935134691,
128664,"Bangsímon - Gúri fer út að leika",134721,variable,128663,9789935134721,
128668,"Ekkert að fela: á slóð Samherja í Afríku",225652,variable,128667,9789979225652,
128675,"Með sigg á sálinni",9789979341857,variable,126621,,1175e0fc-1f6f-44c3-48c9-66f0be13e5f1
128687,"The Little Book of Days in Iceland",929877,variable,128686,9789935929877,
128689,"The Little Book of the Icelanders at Christmas",929891,variable,128688,9789935929891,
128719,"HKL ástarsaga",9789935290090,variable,126409,,d97c09c0-c608-43b3-6dc7-29188159785f
128785,"Íslenskur aðall",221438,variable,9222,9789935221438,
128790,"Útkall - Tifandi tímasprengja",222282,variable,127670,9789935222282,
128794,"Raggi litli og óskirnar fjórar",260741,variable,128793,9789935260741,
128796,"Teljum saman",260840,variable,128795,9789935260840,
128798,"Kúkum í koppinn",260949,variable,128797,9789935260949,
128801,"Saknað: Íslensk mannshvörf",260970,variable,128800,9789935260970,
128804,Eilífðarnón,485366,variable,128803,9789935485366,
128806,"Leyndarmál Lindu 6: Sögur af ekki-svo góðri ástarsorg",498304,variable,128805,9789935498304,
128808,Heift,498403,variable,128807,9789935498403,
128810,"Húsið í september",499561,variable,128809,9789935499561,
128812,"Landsnefndin fyrri IV: Den islandske Landkommission 1770-1771",876298,variable,128811,9789935876298,
128816,"Flugslóð fingrana",920318,variable,128815,9781549920318,
128818,Hvítabjörn,942937,variable,128817,9789935942937,
128819,Sara,9789935300010,variable,115806,,16639c9c-e5d1-095c-9ec4-2a8a8b0cd115
128820,Hefndarenglar,9789935300027,variable,113443,,8a9815ed-d048-4ec4-8c81-469768a64e7d
128821,"Stöngin út – Halldór Einarsson",9789935495969,variable,126423,,4f6abc43-0497-bf8e-f800-096c65f76663
128822,Blóðbönd,9789935495990,variable,118551,,04fb9c14-624f-2527-177a-fe3363a605aa
128823,"Aðferðir til að lifa af",9789935500694,variable,123692,,a31cdc3c-1d1b-eddb-8172-2167bdd17e77
128824,Kokkáll,9789935500717,variable,125008,,76860407-86a1-bff8-6866-ec4136c789d9
128825,"Staða pundsins",9789935500724,variable,126005,,073330ab-f8de-85ee-60a0-78a679949ade
128884,Svefneyingabók,245687,variable,128883,9789935245687,
128886,Draumalandið,328650,variable,128885,9789979328650,
128890,"Má þetta bara?",439376,variable,128889,9789935439376,
128892,"Is this news?",439383,variable,128891,9789935439383,
129056,"Ekkert að fela: á slóð Samherja í Afríku",9789979225676,variable,128667,,5d19166f-a292-736a-0147-446688398bb0
129233,Lögskýringar,119926,variable,26044,9789935119926,
129235,"Bold-fjölskyldan kemur til hjálpar",211910,variable,129234,9789935211910,
129237,"Sögur fyrir lítil börn",260826,variable,129236,9789935260826,
129239,"Eddi glæsibrók og skrímslið frá Krong",261007,variable,129238,9789935261007,
129241,"Karate Kid: Karate strákurinn",261021,variable,129240,9789935261021,
129243,"Aftur til framtíðar",261038,variable,129242,9789935261038,
129245,"Vondir gaurar: Þáttur 1",261090,variable,129244,9789935261090,
129259,"Þegar kona brotnar – og leiðin út í lífið á ný",9789935300065,variable,113704,,ff94ce6d-3e66-ed03-1f35-b0a6fbc772eb
129260,Boðorðin,9789935300072,variable,125762,,d07cf850-fe75-1b03-2b50-a98eab460383
129261,Annálar,9789935300102,variable,119143,,3b2fc462-837d-4ab6-1e23-eebc1252e9e8
129262,"Friðbergur forseti",9789935300119,variable,125013,,daa0e442-e758-d224-5e6c-67ed8863e961
129263,Draumalandið,9789979337744,variable,128885,,c66a7372-d3ed-cd42-a946-e48bb50c1720
129348,"Síldarárin 1867-1969",117977,variable,129347,9789935117977,
129353,"Þegar afi hætti við að deyja",430984,variable,129352,9789935430984,
129358,"Gurra grís - Ég elska þig Mamma grís",497857,variable,129357,9789935497857,
129360,"Gurra grís og gullstígvélin",497864,variable,129359,9789935497864,
129362,Hundmann,497994,variable,129361,9789935497994,
129367,"Er það hafið eða fjöllin",511027,variable,129366,9789935511027,
129371,"Egill spámaður",946485,variable,129370,9789935946485,
129372,Sólarhringl,9789935300089,variable,125376,,856391a0-204b-6053-9f29-66c4ac5b4f93
129375,"Ósköp venjuleg fjölskylda",9789935300126,variable,116605,,0471e42b-560a-3ce7-0fd0-7e326f345b50
129382,"Vélar eins og ég",9789935300096,variable,122051,,82eacc73-51ed-1d60-da8b-641abab46cbb
129385,"Þar sem ekkert ógnar þér",9789935300058,variable,109079,,cc1ce2f3-ee22-30bf-5e7f-644e99a87040
129513,"Prins Póló - Falskar minningar",290168,variable,129512,9789935290168,
129519,"Hvað er svona merkilegt við það að vera biskupsfrú?",493200,variable,129518,9789935493200,
129521,"Undir suðurhlíðum",493392,variable,129520,9789935493392,
129523,"Hvernig passa á ömmu",497840,variable,129522,9789935497840,
129525,"Ofur-Kalli og dularfulla ömmuhvarfið",498205,variable,129524,9789935498205,
129527,"Dagbók Kidda klaufa 11: Allt á hvolfi",498212,variable,129526,9789935498212,
129529,"Orri óstöðvandi: Hefnd glæponanna",949806,variable,129528,9789935949806,
129596,"Fyrstu þrautirnar mínar - Mikki og Mína",134936,variable,129595,9789935134936,
129598,"Fyrstu þrautirnar mínar - Andrés og Andrésína",134943,variable,129597,9789935134943,
129601,"Hver ertu og hvað viltu?",225690,variable,129600,9789979225690,
129603,"Sögur á vegg - 8 veggmyndir af kápum sígildra íslenskra bóka",420909,variable,129602,9789935420909,
129606,"Í eldhúsi Evu",483881,variable,129605,9789935483881,
129609,"Töfrandi jólastundir",483911,variable,129608,9789935483911,
129613,Jólagjafastressið,949516,variable,129612,9789935949516,
